filename,width,height,class,xmin,ymin,xmax,ymax
JWitt-RCP_mp4-87_jpg.rf.T134Iz4ufaaKCv3lPFH5.jpg,720,1280,Paper,34,442,550,1187
IMG_5636_MOV-26_jpg.rf.SyZmR0f64Ulri9jOA5pV.jpg,1080,1920,Rock,170,1067,398,1386
IMG_7079_MOV-152_jpg.rf.SyoL1aYzEF9ImkrS6LmA.jpg,720,1280,Scissors,116,454,488,688
egohands-public-1622746669782_png_jpg.rf.c02JjNgOXIIJCxlbzKJp.jpg,640,480,Rock,135,224,274,351

JWitt-RCP_mp4-21_jpg.rf.TD5tSKwauXcFxIX4B0Ls.jpg,720,1280,Rock,0,268,300,576
JWitt-RCP_mp4-49_jpg.rf.MJgYW46RQ684bG0R0hPc.jpg,720,1280,Scissors,324,110,720,463
Cool-Video-of-Ocean-Fish-Swimming_mp4-18_jpg.rf.Lkp0QFJNrLi9VH6dUhy6.jpg,1280,720,Scissors,0,33,227,328
Screen Recording 2023-03-11 at 9_48_18 PM_mov-292_jpg.rf.5qgxQPgC26TdaWQ98qEx.jpg,990,554,Rock,388,330,468,445
Screen Recording 2023-03-11 at 9_48_18 PM_mov-292_jpg.rf.5qgxQPgC26TdaWQ98qEx.jpg,990,554,Rock,589,373,661,441
egohands-public-1624053425083_png_jpg.rf.69QE5Ugb6wd7eQlfr5tp.jpg,416,416,Paper,65,109,221,238

IMG_5567_mp4-89_jpg.rf.6qLrs2XVNFZNVwfX6SUV.jpg,720,1280,Paper,294,660,498,893
IMG_7077_MOV-18_jpg.rf.GLcbr14RLrOd4JyIhBaB.jpg,1280,720,Rock,155,0,328,208

egohands-public-1624561279112_png_jpg.rf.71wOQD5B1vjKq5TRFVhX.jpg,640,480,Scissors,342,188,619,382
egohands-public-1626201615960_png_jpg.rf.kx8SZxr616CILsTNcj26.jpg,640,480,Scissors,439,134,639,323


egohands-public-1623941920325_png_jpg.rf.lTm6393TWEFMAxIlmFWJ.jpg,640,480,Paper,34,153,280,260

Screen Recording 2023-03-11 at 9_48_18 PM_mov-211_jpg.rf.lkBL8z9vsjQv2mIKGvi1.jpg,990,554,Rock,448,220,485,262
Screen Recording 2023-03-11 at 9_48_18 PM_mov-211_jpg.rf.lkBL8z9vsjQv2mIKGvi1.jpg,990,554,Rock,561,219,595,255
egohands-public-1624053429820_png_jpg.rf.NlFTyfDxTd8LBQpaRq2V.jpg,640,480,Rock,279,182,435,324
egohands-public-1622127407253_png_jpg.rf.NpO370UBQxI8SQUtL2Yt.jpg,640,480,Rock,101,99,294,249

IMG_7043_MOV-77_jpg.rf.NufK5qAo6lQ7NC3LqGEH.jpg,1080,1920,Rock,417,1143,909,1731
IMG_5567_mp4-104_jpg.rf.N5W2ocYLk2HCixVMCKNd.jpg,720,1280,Scissors,336,769,505,1031
youtube-40_jpg.rf.OZLXYHJw9ZsLmhf4Zmmd.jpg,1920,1080,Scissors,435,317,1442,754
20220216_221856_jpg.rf.Vx9kbMqBvvCNMDWEJ03H.jpg,1808,3216,Rock,671,1581,1272,2329
Photo on 2-16-22 at 10-19 AM -2_jpg.rf.WF3DuFRWlCMopFXcZuyp.jpg,2542,1694,Rock,1721,797,2098,1264
youtube-81_jpg.rf.WofDxugP01KWMiJ2juvc.jpg,1920,1080,Rock,85,255,592,732
youtube-81_jpg.rf.WofDxugP01KWMiJ2juvc.jpg,1920,1080,Rock,1213,290,1685,672

IMG_7077_MOV-69_jpg.rf.WzQDTsxsJMtE6n0GJwlU.jpg,1280,720,Scissors,643,337,883,475
IMG_7077_MOV-69_jpg.rf.WzQDTsxsJMtE6n0GJwlU.jpg,1280,720,Paper,263,410,642,558
IMG_7079_MOV-14_jpg.rf.X9p5SfpzUWpXKRrHe6Tu.jpg,720,1280,Rock,142,314,446,764
Screen Recording 2023-03-11 at 9_48_18 PM_mov-297_jpg.rf.WBTY0qaHvdGqJSVb7HXv.jpg,990,554,Scissors,506,317,576,354
Screen Recording 2023-03-11 at 9_48_18 PM_mov-297_jpg.rf.WBTY0qaHvdGqJSVb7HXv.jpg,990,554,Paper,462,345,632,403
IMG_5567_mp4-112_jpg.rf.WMKz9rofnOG3YY8A7aMw.jpg,720,1280,Rock,319,792,451,929
IMG_7043_MOV-56_jpg.rf.WWtdzOCOMn2vhjzxrRVp.jpg,1080,1920,Scissors,337,1253,1031,1920

youtube-3_jpg.rf.XYsJBuKKgOXPy7wLHZxR.jpg,1920,1080,Rock,90,262,575,751
youtube-3_jpg.rf.XYsJBuKKgOXPy7wLHZxR.jpg,1920,1080,Rock,1320,0,1820,288
egohands-public-1625860387830_png_jpg.rf.IbmzPuxN6zMIZwJYBeGS.jpg,640,480,Rock,151,169,318,305

20220216_222247_jpg.rf.w5pIVk8LV2zzOk4GJCIC.jpg,1808,3216,Paper,528,1470,1481,2321



egohands-public-1625254246946_png_jpg.rf.vaUld1D3288hrjkqdxjn.jpg,416,416,Scissors,284,89,416,234

egohands-public-1620850448270_png_jpg.rf.0LhCYade9Xi9bTJpswXT.jpg,640,480,Scissors,79,215,345,380

egohands-public-1620852257903_png_jpg.rf.UyhvXeC3Face6ngVOQlE.jpg,640,480,Paper,102,137,221,279


egohands-public-1625070635057_png_jpg.rf.xAA5QzmGxQ6hMrlYlmnF.jpg,640,480,Scissors,35,254,437,455
IMG_5567_mp4-134_jpg.rf.OxCeVWJDL7pgquHPel1r.jpg,720,1280,Rock,408,793,562,934
IMG_7043_MOV-205_jpg.rf.bg4fcBXv6GODz9HVbqW6.jpg,1080,1920,Scissors,417,828,1080,1920
egohands-public-1625860393844_png_jpg.rf.POXwYnTvSitNMfGxIcDt.jpg,640,480,Paper,96,219,370,345
egohands-public-1620850576321_png_jpg.rf.PQNr1gAlbh2Q2QqrZwtW.jpg,640,480,Rock,149,194,278,296
egohands-public-1623941909776_png_jpg.rf.Pnyjenm1R8wf2myoTSJo.jpg,416,416,Paper,35,136,231,229
IMG_7079_MOV-134_jpg.rf.PunmSzzZMYIR33dYSgRe.jpg,720,1280,Scissors,282,812,598,1280


IMG_7043_MOV-130_jpg.rf.PneH61SVmU8BJFXSCAqF.jpg,1080,1920,Paper,370,1050,1045,1920
egohands-public-1624035524664_png_jpg.rf.PZiyhZOsErLI5SahYgXk.jpg,640,480,Rock,358,107,548,313

egohands-public-1620853735355_png_jpg.rf.7lFXO9fdkwk439JAVoN2.jpg,640,480,Scissors,361,98,607,306

youtube-100_jpg.rf.8VIDgmkBUyZyT8bfKXNo.jpg,1920,1080,Scissors,502,283,1266,718

0003_png.rf.ZZGAW98Ui286VlSBudEl.png,1280,720,Rock,513,505,633,611
0003_png.rf.ZZGAW98Ui286VlSBudEl.png,1280,720,Rock,747,387,864,505
egohands-public-1620852243736_png_jpg.rf.Xrpd6To9WGY11YgahUU2.jpg,640,480,Scissors,0,221,171,349
egohands-public-1624465902684_png_jpg.rf.88my5vPtEGUHo7CqylRd.jpg,640,480,Rock,427,249,551,382
IMG_7043_MOV-84_jpg.rf.8ZFYuMMPGqFlAKXUoF5h.jpg,1080,1920,Rock,240,1243,739,1750
egohands-public-1625070633447_png_jpg.rf.XcnPewZmNCyGFIGobB4W.jpg,416,416,Rock,86,284,178,403

0014_png.rf.ZFLMihyQOkY5RvCblTXJ.png,1280,720,Rock,772,357,871,464
0014_png.rf.ZFLMihyQOkY5RvCblTXJ.png,1280,720,Rock,528,432,635,530
zoom_tests_RockPaperScissors-mohamed_mp4-209_jpg.rf.XxXBdidxV7CwpjbVo6US.jpg,1280,720,Scissors,828,197,1235,720
IMG_7077_MOV-86_jpg.rf.8NvSMd7yxXfzr0cTcmfA.jpg,1280,720,Rock,778,182,926,369
IMG_7077_MOV-86_jpg.rf.8NvSMd7yxXfzr0cTcmfA.jpg,1280,720,Rock,242,228,402,424

IMG_7043_MOV-124_jpg.rf.K5GY3qF6Gzt5lJPQSYCZ.jpg,1080,1920,Paper,340,1300,1023,1920





IMG_7043_MOV-25_jpg.rf.FK7nrJQMo5dpWmnOLAJi.jpg,1080,1920,Scissors,450,670,1080,1644

IMG_5567_mp4-136_jpg.rf.KLcREPSfAUYKukSMW4qH.jpg,720,1280,Rock,360,836,510,1011

egohands-public-1620849863309_png_jpg.rf.JexotsCceG6R21huPPUD.jpg,640,480,Paper,30,279,316,416

egohands-public-1623712845743_png_jpg.rf.c08VcHp4dhG1UScVPdSj.jpg,416,416,Paper,106,297,226,373

IMG_7077_MOV-10_jpg.rf.MmrMZ8Rtm6yhZSbhlVBq.jpg,1280,720,Rock,314,308,484,476
IMG_7077_MOV-10_jpg.rf.MmrMZ8Rtm6yhZSbhlVBq.jpg,1280,720,Rock,683,223,833,429


IMG_7079_MOV-55_jpg.rf.NZMTfstHs3IF0Xp3SRQC.jpg,720,1280,Paper,0,326,359,759
egohands-public-1624563394184_png_jpg.rf.72NItl6PCU7PAQC3Ib34.jpg,640,480,Paper,306,306,577,451
egohands-public-1621349884079_png_jpg.rf.79BM5ZF3QcQRgN0rWPs3.jpg,640,480,Scissors,51,187,269,320
IMG_7043_MOV-96_jpg.rf.78s5VJnd1jkFITiqMm5v.jpg,1080,1920,Rock,510,1200,878,1770

JWitt-RCP_mp4-26_jpg.rf.lbrek51m4D2boEFgq6ug.jpg,720,1280,Rock,0,346,405,711

IMG_7043_MOV-50_jpg.rf.m9savB3dGvsesuFJ9j9u.jpg,1080,1920,Scissors,363,1043,1029,1836

JWitt-RCP_mp4-70_jpg.rf.Ovh5RjJCfYEXrn4DdycD.jpg,720,1280,Paper,158,264,720,826


0300_png.rf.Q2glSHJzt7zj63O4Eoe8.png,1280,720,Paper,703,500,896,591
0300_png.rf.Q2glSHJzt7zj63O4Eoe8.png,1280,720,Rock,403,362,513,483
youtube-10_jpg.rf.PZ9Lx0aZu0ufEmmGEtCs.jpg,1920,1080,Rock,0,0,491,453
youtube-10_jpg.rf.PZ9Lx0aZu0ufEmmGEtCs.jpg,1920,1080,Rock,1220,345,1732,763

youtube-34_jpg.rf.NGHRB4B9GkahKuKN3yhV.jpg,1920,1080,Scissors,435,317,1442,754
Screen Shot 2022-02-14 at 1-09-31 PM_png.rf.IAVzNAJ33RyDLKICWjzI.png,3024,1964,Scissors,2,760,1058,1518

zoom_tests_RockPaperScissors-mohamed_mp4-169_jpg.rf.XoScsBFy3ep4HeAJmMnS.jpg,1280,720,Paper,400,237,843,579
egohands-public-1620849868616_png_jpg.rf.XoBtcAC9PYjjyEDUPwdF.jpg,640,480,Scissors,70,166,241,440
IMG_7077_MOV-91_jpg.rf.XxgOrDpgyiZUjU118vCV.jpg,1280,720,Rock,393,283,577,473
IMG_7077_MOV-91_jpg.rf.XxgOrDpgyiZUjU118vCV.jpg,1280,720,Paper,647,414,915,482

IMG_5636_MOV-62_jpg.rf.Y3CV9p9w1w4pZ1UBkcL8.jpg,1080,1920,Paper,493,1043,932,1382
IMG_5636_MOV-62_jpg.rf.Y3CV9p9w1w4pZ1UBkcL8.jpg,1080,1920,Rock,88,1110,328,1362
youtube-57_jpg.rf.Y5xANxqtYVdDWLmgARNK.jpg,1920,1080,Rock,1528,0,1920,353

IMG_5636_MOV-76_jpg.rf.XsYPRDHORLvICHyUbqn5.jpg,1080,1920,Paper,87,787,374,1234
egohands-public-1623336389069_png_jpg.rf.IuN4bqTZCNRxFMhGSHeu.jpg,640,480,Paper,287,350,640,480
zoom_tests_RockPaperScissors-mohamed_mp4-221_jpg.rf.YaKOrwrOLdOZmMD05jsS.jpg,1280,720,Scissors,155,263,494,720
egohands-public-1625012662206_png_jpg.rf.Xogbr3inWUjLJnaR2QGQ.jpg,640,480,Rock,214,320,389,472
IMG_7043_MOV-89_jpg.rf.YFj8St7E2owfHMJPorL0.jpg,1080,1920,Rock,310,1397,871,1899






IMG_7077_MOV-155_jpg.rf.xzqdsYuQuECdE8VHRezw.jpg,1280,720,Rock,735,363,871,512

Screen Recording 2023-03-11 at 9_48_18 PM_mov-227_jpg.rf.zrx2kZ2dpttP7eyK9L4r.jpg,990,554,Paper,391,96,600,254
Screen Recording 2023-03-11 at 9_48_18 PM_mov-227_jpg.rf.zrx2kZ2dpttP7eyK9L4r.jpg,990,554,Paper,396,270,631,377


zoom_tests_RockPaperScissors-mohamed_mp4-152_jpg.rf.9E8L8ddY5fqRcCJTjm5I.jpg,1280,720,Paper,298,120,857,454
egohands-public-1624298522552_png_jpg.rf.8xXAo0aMTvJ3jllQR4H1.jpg,640,480,Rock,108,253,325,410

IMG_5567_mp4-166_jpg.rf.9FxbYlC5ojFsPAFoQjvZ.jpg,720,1280,Paper,428,662,640,890
youtube-110_jpg.rf.9Mcrri5PsE4EXR1K2qYK.jpg,1920,1080,Rock,48,332,467,745
youtube-110_jpg.rf.9Mcrri5PsE4EXR1K2qYK.jpg,1920,1080,Rock,1188,272,1598,638
IMG_7079_MOV-31_jpg.rf.9Vtz6cVyeToGnPZynzPP.jpg,720,1280,Paper,0,676,589,962
JWitt-RCP_mp4-47_jpg.rf.AKiaNpOcBi3dAcPhaN6D.jpg,720,1280,Scissors,0,342,464,886
0029_png.rf.Agfq9E0WTjsK7Jnex6WN.png,1280,720,Scissors,465,431,675,540
0029_png.rf.Agfq9E0WTjsK7Jnex6WN.png,1280,720,Scissors,785,328,900,471

zoom_tests_RockPaperScissors-mohamed_mp4-184_jpg.rf.AoHnFx0WKOnWRH8hnTDQ.jpg,1280,720,Scissors,355,0,765,661
zoom_tests_RockPaperScissors-mohamed_mp4-177_jpg.rf.AXr0IpUYFgmAtx0KptEI.jpg,1280,720,Scissors,355,320,773,720





0041_png.rf.BNsWxL0zbaR3MBlPzxJ3.png,1280,720,Scissors,468,432,685,540

egohands-public-1625860390657_png_jpg.rf.AJvTu8nqIRsScmx4VvhD.jpg,416,416,Paper,198,223,371,315
youtube-62_jpg.rf.BcLxTAYCue94VS6htOX8.jpg,1920,1080,Rock,1082,127,1667,671


egohands-public-1623336384915_png_jpg.rf.QaXKgPFYyOxwnV5rTJ8O.jpg,640,480,Paper,7,84,334,225

egohands-public-1620850535822_png_jpg.rf.QV4bE9GhHDfBJZOd8mw6.jpg,416,416,Paper,105,284,233,396


IMG_7043_MOV-133_jpg.rf.R9UDxsUw2s9neKqUsG2q.jpg,1080,1920,Paper,253,1043,983,1634

IMG_7079_MOV-36_jpg.rf.OrQzy9OLEhT1jMIoIpw1.jpg,720,1280,Paper,0,420,468,1034


IMG_7079_MOV-61_jpg.rf.RtSPjmEjVJvYmVdQ6cNi.jpg,720,1280,Paper,26,676,689,1280
youtube-58_jpg.rf.RfERsDZAqLT6EkCwUrsa.jpg,1920,1080,Rock,1173,0,1751,466

Photo on 2-16-22 at 10-19 AM -11_jpg.rf.SKD6eyCxrIMwxNY9z4v3.jpg,2542,1694,Rock,1911,917,2474,1576

zoom_tests_RockPaperScissors-mohamed_mp4-230_jpg.rf.RtZ1gquwqi6aP5yEspcv.jpg,1280,720,Scissors,737,438,1137,720
20220216_223236_jpg.rf.6ozneojqi9zXtEWxA8Mw.jpg,1808,3216,Paper,608,1528,1647,2340



youtube-35_jpg.rf.Yr6GLn67TRr5UNJj7koG.jpg,1920,1080,Paper,368,65,1368,926

IMG_7079_MOV-64_jpg.rf.b2FDb1P4sfFKCfLxk1H6.jpg,720,1280,Paper,0,412,526,831
IMG_7077_MOV-22_jpg.rf.b6rGDfWHamt5hFKJBoel.jpg,1280,720,Rock,202,243,395,429
IMG_7077_MOV-22_jpg.rf.b6rGDfWHamt5hFKJBoel.jpg,1280,720,Rock,744,246,893,408
IMG_5567_mp4-106_jpg.rf.8OzhMb7cxjTyiMyPccqh.jpg,720,1280,Scissors,354,757,499,1022
zoom_tests_RockPaperScissors-mohamed_mp4-97_jpg.rf.ZhWtG2fFsHMotfG60axO.jpg,1280,720,Rock,1073,30,1280,442



youtube-44_jpg.rf.ZGLqyq2jZbjqeSU0PoMO.jpg,1920,1080,Scissors,291,174,1343,957
youtube-42_jpg.rf.ZtBdB8yNhag2GAYM5RgN.jpg,1920,1080,Scissors,433,297,1442,754
zoom_tests_RockPaperScissors-mohamed_mp4-167_jpg.rf.ZqMdG85Dr3YBWt3Ku1Qp.jpg,1280,720,Paper,230,308,747,702
IMG_5567_mp4-81_jpg.rf.aVSa38PZzD3IpjBmN8pZ.jpg,720,1280,Paper,268,734,523,942
zoom_tests_RockPaperScissors-mohamed_mp4-202_jpg.rf.alT5BsA7wz4jJickQ8jz.jpg,1280,720,Scissors,578,308,1134,720

egohands-public-1622127388771_png_jpg.rf.aTUwozaXR6ciItyekbYT.jpg,416,416,Rock,67,34,197,191
Photo on 2-16-22 at 10-19 AM -5_jpg.rf.bHVevpRy7Gr6ejvhTITF.jpg,2542,1694,Rock,1542,290,2052,697
0339_png.rf.bKBCtsvNBckxLHby3FyK.png,1280,720,Rock,422,547,570,692
0339_png.rf.bKBCtsvNBckxLHby3FyK.png,1280,720,Scissors,663,567,897,695

IMG_5636_MOV-21_jpg.rf.bxVcDw9VhxZ3o3FdUpyq.jpg,1080,1920,Paper,140,987,542,1291
Screen Recording 2023-03-11 at 9_48_18 PM_mov-203_jpg.rf.c0pR1XwdlXn6fyVZNVV3.jpg,990,554,Rock,560,218,591,247
Screen Recording 2023-03-11 at 9_48_18 PM_mov-203_jpg.rf.c0pR1XwdlXn6fyVZNVV3.jpg,990,554,Rock,387,210,429,254

egohands-public-1624972112420_png_jpg.rf.XqBpdjV7cPMWfPv4cnoT.jpg,640,480,Rock,387,179,554,345
youtube-55_jpg.rf.bBFdn69FjGRzEaHsDlBZ.jpg,1920,1080,Rock,338,300,718,753
youtube-55_jpg.rf.bBFdn69FjGRzEaHsDlBZ.jpg,1920,1080,Scissors,932,408,1684,801
egohands-public-1626442368949_png_jpg.rf.amNetow1XTUny9HPTkvZ.jpg,640,480,Scissors,380,244,640,439
Screen Recording 2023-03-11 at 9_48_18 PM_mov-202_jpg.rf.b9B5ZUTSyogli4IVFd8w.jpg,990,554,Rock,394,230,432,275
Screen Recording 2023-03-11 at 9_48_18 PM_mov-202_jpg.rf.b9B5ZUTSyogli4IVFd8w.jpg,990,554,Rock,562,225,592,246


zoom_tests_RockPaperScissors-mohamed_mp4-127_jpg.rf.F2GLYX8PSaz4mkmIIgIn.jpg,1280,720,Paper,395,28,1138,486

egohands-public-1626460197904_png_jpg.rf.GUczWXL1QcBJItx9Kuiu.jpg,640,480,Scissors,174,249,465,437
egohands-public-1623941921443_png_jpg.rf.GSumkbw3YTsGmJZFYEbA.jpg,640,480,Rock,61,154,245,299



egohands-public-1625070633447_png_jpg.rf.GUlmbnoit78i6Q9BGKtF.jpg,640,480,Rock,111,298,331,480

egohands-public-1625254244078_png_jpg.rf.GWlsNW7MloMfjJr32qEC.jpg,640,480,Rock,120,241,357,436



zoom_tests_RockPaperScissors-mohamed_mp4-150_jpg.rf.GoT6GZqAnUrrgGKt2vgu.jpg,1280,720,Paper,475,277,955,554
IMG_5636_MOV-30_jpg.rf.GuVwbivporCbi714nwad.jpg,1080,1920,Rock,510,1143,761,1424
youtube-115_jpg.rf.uw96lDjzzRNWWDhFHF4c.jpg,1920,1080,Paper,10,155,851,837
youtube-115_jpg.rf.uw96lDjzzRNWWDhFHF4c.jpg,1920,1080,Paper,978,48,1646,715
IMG_5567_mp4-10_jpg.rf.H1ZDBLvdsfro4Boas5OX.jpg,720,1280,Scissors,385,659,530,836
egohands-public-1625679150457_png_jpg.rf.GD7Hyb8lbPgUchNSHSUG.jpg,640,480,Paper,47,190,275,295
0005_png.rf.HG915KudTjEuCvwPAN2n.png,1280,720,Rock,505,478,634,595
0005_png.rf.HG915KudTjEuCvwPAN2n.png,1280,720,Rock,742,387,856,504
IMG_7043_MOV-87_jpg.rf.H6ofhmRCICsB8oBKDDE3.jpg,1080,1920,Rock,327,1433,880,1917
Photo on 2-16-22 at 10-19 AM -13_jpg.rf.HH0Y2rnwYz5WZgLlmkB1.jpg,2542,1694,Rock,378,230,1220,1337
IMG_7043_MOV-99_jpg.rf.Gjw0tkXklMGSDPi4oIKR.jpg,1080,1920,Rock,540,1163,923,1709

zoom_tests_RockPaperScissors-mohamed_mp4-132_jpg.rf.HCnsgEX4n69O5aynQ3rG.jpg,1280,720,Paper,103,98,549,625


egohands-public-1624561288746_png_jpg.rf.N6HmV4LStqzku9W9VzoM.jpg,640,480,Paper,152,300,417,418


egohands-public-1623712849863_png_jpg.rf.NPIJZ8XjoJbryP1nFYGQ.jpg,640,480,Paper,357,264,479,317
IMG_5636_MOV-27_jpg.rf.NDi5QBpqnfqU9RcGPq5D.jpg,1080,1920,Rock,207,1060,439,1366
IMG_7043_MOV-81_jpg.rf.MxmYZXvlGlfqDmeYxSwI.jpg,1080,1920,Rock,333,1103,742,1601

youtube-65_jpg.rf.NgRqlWMSqLDdmvhin6uK.jpg,1920,1080,Paper,210,225,929,882
youtube-65_jpg.rf.NgRqlWMSqLDdmvhin6uK.jpg,1920,1080,Rock,1189,357,1597,734
youtube-33_jpg.rf.OPTOrb4c6int4Qw8xg6P.jpg,1920,1080,Scissors,435,317,1442,754

egohands-public-1624546403485_png_jpg.rf.cHHTHjtHpUSRVkmzOKMt.jpg,640,480,Paper,111,337,430,458
youtube-123_jpg.rf.ObrM5ccwv0YHnF22kWWn.jpg,1920,1080,Scissors,98,330,796,604
youtube-123_jpg.rf.ObrM5ccwv0YHnF22kWWn.jpg,1920,1080,Scissors,940,195,1674,519
youtube-79_jpg.rf.OdgPHsthvBu6Xot2UYjL.jpg,1920,1080,Rock,0,3,378,541
youtube-79_jpg.rf.OdgPHsthvBu6Xot2UYjL.jpg,1920,1080,Rock,1710,3,1920,326

egohands-public-1623712818157_png_jpg.rf.NpzA2LJa8EU6onigkFk5.jpg,640,480,Rock,158,272,272,362
egohands-public-1620850460744_png_jpg.rf.bp0WAYeTS0lEhYdWPM87.jpg,640,480,Scissors,139,298,400,415
youtube-1_jpg.rf.bpqInzDdzUDku258YSvI.jpg,1920,1080,Rock,72,281,569,734
youtube-1_jpg.rf.bpqInzDdzUDku258YSvI.jpg,1920,1080,Rock,1230,289,1743,692

JWitt-RCP_mp4-81_jpg.rf.bzh6Yas6J5TTuIZxStnj.jpg,720,1280,Paper,62,324,563,688
egohands-public-1624550310633_png_jpg.rf.bzX5KW6GQ9Y2RRuUkZFV.jpg,640,480,Scissors,104,235,388,433

0235_png.rf.GNkys5aMNLmycivvcDJH.png,1280,720,Rock,758,590,875,670
0235_png.rf.GNkys5aMNLmycivvcDJH.png,1280,720,Rock,515,325,611,420


zoom_tests_RockPaperScissors-mohamed_mp4-137_jpg.rf.GYIj9txBDn8wOEqkXDo9.jpg,1280,720,Paper,422,95,769,684





zoom_tests_RockPaperScissors-mohamed_mp4-164_jpg.rf.7vRhTY5RIa1pmmJxUwaq.jpg,1280,720,Paper,640,152,1195,650
egohands-public-1624550298048_png_jpg.rf.7biCTEu2f658kF887tKm.jpg,640,480,Scissors,70,286,378,458

zoom_tests_RockPaperScissors-mohamed_mp4-155_jpg.rf.8NEHSu23rmGaoXMKKFUX.jpg,1280,720,Paper,92,125,754,627
JWitt-RCP_mp4-54_jpg.rf.8LUvvETJEhXHAuGloNcb.jpg,720,1280,Scissors,0,317,411,1074
zoom_tests_RockPaperScissors-mohamed_mp4-86_jpg.rf.8XorH6duym83cTG2NcuO.jpg,1280,720,Rock,178,87,516,511
zoom_tests_RockPaperScissors-mohamed_mp4-87_jpg.rf.8Tfn454OMaoQMmyl50ai.jpg,1280,720,Rock,43,282,516,720
zoom_tests_RockPaperScissors-mohamed_mp4-73_jpg.rf.8jpNYycUQh6N92hNGNuq.jpg,1280,720,Rock,178,0,518,412
egohands-public-1623712821274_png_jpg.rf.8g2psPEIu3hzvF8DqAVz.jpg,640,480,Rock,298,304,429,395
IMG_7077_MOV-2_jpg.rf.XUwab77UkBuMVtCqUh47.jpg,1280,720,Rock,683,346,856,532
JWitt-RCP_mp4-74_jpg.rf.XOZQmieUGpOpi6oviLOq.jpg,720,1280,Paper,28,301,410,607
egohands-public-1624053435544_png_jpg.rf.XaVb35d6sekRpDIz1zsv.jpg,640,480,Paper,167,359,427,462



IMG_7079_MOV-141_jpg.rf.Xw8HbpKOuUgcLEZurOdj.jpg,720,1280,Scissors,96,342,720,938
IMG_7077_MOV-159_jpg.rf.YHOBp8b7sPOW6u7V1gPQ.jpg,1280,720,Rock,615,323,765,477
IMG_7077_MOV-159_jpg.rf.YHOBp8b7sPOW6u7V1gPQ.jpg,1280,720,Rock,202,85,369,268
JWitt-RCP_mp4-36_jpg.rf.XyPzIavZkzO2vx6sMAkh.jpg,720,1280,Rock,168,392,720,1173

egohands-public-1623336389069_png_jpg.rf.Xq4aTGkEkfn2VolOGDdI.jpg,416,416,Paper,174,307,416,389
IMG_5567_mp4-163_jpg.rf.YI2T4Pg0RauMQf7Qq2Y7.jpg,720,1280,Paper,452,638,673,875

IMG_5567_mp4-83_jpg.rf.Yb3L4AQzJfMr4R0pMpDT.jpg,720,1280,Paper,258,660,462,942
egohands-public-1625070455958_png_jpg.rf.5e9kDr4R9HlOQYatiS5A.jpg,640,480,Scissors,0,232,202,378
egohands-public-1625070455958_png_jpg.rf.5e9kDr4R9HlOQYatiS5A.jpg,640,480,Paper,277,2,390,71
egohands-public-1625012650092_png_jpg.rf.mYHJ6pONV8spuM1V64tF.jpg,640,480,Paper,359,283,610,462
youtube-9_jpg.rf.mroEeimVoWuTwSL9M65e.jpg,1920,1080,Rock,1231,416,1734,819
youtube-9_jpg.rf.mroEeimVoWuTwSL9M65e.jpg,1920,1080,Scissors,48,260,912,777
IMG_7079_MOV-136_jpg.rf.mv2RFIb6CXktQmMGASVE.jpg,720,1280,Scissors,344,572,720,1184
JWitt-RCP_mp4-34_jpg.rf.5uoycnC2CCr22yCFW3My.jpg,720,1280,Rock,0,482,720,1093

egohands-public-1625254245869_png_jpg.rf.n3efc6BKvLkBx3alI3LY.jpg,640,480,Scissors,25,140,274,323
IMG_5567_mp4-20_jpg.rf.n1KoNOkTtcyshSaAn9KY.jpg,720,1280,Scissors,284,698,425,885
youtube-82_jpg.rf.n5Cuj07E6egsEz2TBpUA.jpg,1920,1080,Rock,53,250,591,739
youtube-82_jpg.rf.n5Cuj07E6egsEz2TBpUA.jpg,1920,1080,Rock,1198,285,1696,667

IMG_5567_mp4-75_jpg.rf.n3wTgOm3Z3PHHdLKcc85.jpg,720,1280,Paper,336,764,590,930
IMG_5636_MOV-29_jpg.rf.mevON9PyPiRlCR5rqmUB.jpg,1080,1920,Rock,410,1130,662,1392
IMG_5567_mp4-180_jpg.rf.nBB0k10emXXOHGdheS6N.jpg,720,1280,Paper,232,645,450,943

youtube-96_jpg.rf.n6HR7XhlSw6hpjSq1YUK.jpg,1920,1080,Rock,762,242,1206,651
egohands-public-1620852194562_png_jpg.rf.n8lAkaC1W7vHIsLbAhvA.jpg,640,480,Paper,416,101,583,405
IMG_5567_mp4-111_jpg.rf.nTg7WPx3DBpXj4R6kV16.jpg,720,1280,Rock,308,790,448,928



youtube-63_jpg.rf.ntQT9PUGy0qBCZtoroeD.jpg,1920,1080,Paper,171,176,906,848
youtube-63_jpg.rf.ntQT9PUGy0qBCZtoroeD.jpg,1920,1080,Rock,1191,355,1599,731


egohands-public-1622748411070_png_jpg.rf.PsHTpHXuSWpIS2rHjPXd.jpg,416,416,Paper,127,230,268,295
IMG_5636_MOV-42_jpg.rf.QMuETbMSN4pf2nlVPkhE.jpg,1080,1920,Scissors,687,750,996,1251


